sim_name,hits,sim_expected_average,sim_pps,sim_expected_dps,sim_expected_dps_std,sim_potency_total,sim_expected_total,sim_std_total
all,1017,33074.386,328.602,44830.936,398.009,246550,33636651,298626
Auto,315,9541.898,37.785,4005.995,60.241,28350,3005698,45199
Tendo Kaeshi Setsugekka,15,197835.4,21.991,3955.126,110.877,16500,2967531,83191
Tendo Setsugekka,15,196985.933,21.991,3938.143,110.355,16500,2954789,82799
Gekko,49,50578.265,27.429,3303.125,126.275,20580,2478335,94744
Kaeshi: Setsugekka,22,106636.636,18.766,3126.757,72.291,14080,2346006,54240
Gyofu,82,27662.927,26.23,3023.271,88.487,19680,2268360,66392
Midare Setsugekka,22,101332.0,18.766,2971.217,68.438,14080,2229304,51349
Hissatsu: Shinten,70,30388.386,23.324,2835.115,90.728,17500,2127187,68073
Kasha,38,49697.0,21.271,2516.975,108.727,15960,1888486,81578
Higanbana (dot),240,6402.5,15.994,2047.981,35.608,12000,1536600,26717
Yukikaze,38,39639.763,17.22,2007.612,86.525,12920,1506311,64920
Shoha,18,82275.333,15.354,1973.818,125.586,11520,1480956,94227
Kaeshi: Namikiri,7,195762.714,9.33,1826.388,74.638,7000,1370339,56001
Ogi Namikiri,7,195762.714,9.33,1826.388,74.638,7000,1370339,56001
Hissatsu: Senei,13,102499.231,13.861,1775.943,132.85,10400,1332490,99677
Zanshin,7,131610.571,8.77,1227.874,125.572,6580,921274,94217
Jinpu,23,34274.0,9.196,1050.649,57.937,6900,788302,43470
Shifu,21,34274.0,8.397,959.288,55.361,6300,719754,41537
Higanbana,12,25316.333,3.199,404.899,31.487,2400,303796,23625
Hissatsu: Gyoten,3,13598.0,0.4,54.37,8.455,300,40794,6344
